foreign_table,rel,primary_table,no,fk_column_name,join,pk_column_name,fk_constraint_name
dbo.SysSettingsReferenceSchema,>-,dbo.SysSettings,1,SysSettingsId, = ,Id,FK5HIoLQAUDTMVDFcT9czzDTYG7Y
dbo.SysSettingsValue,>-,dbo.SysAdminUnit,1,SysAdminUnitId, = ,Id,FKihpIC7WcbCfngrJT28l54jtPac
dbo.SysSettingsValue,>-,dbo.SysSettings,1,SysSettingsId, = ,Id,FKWCabc331WCKVH31uQq6I07MQHk
dbo.SysShowNamesByLcz,>-,dbo.ShowNamesBy,1,RecordId, = ,Id,FKHM2cNujlaODdLjYRyzMmgJjhWD4L
dbo.SysShowNamesByLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKlJRqeTvS5OCkiukPgLRuKir6TjYL
dbo.SysSiteEventAttributeTypeLcz,>-,dbo.SiteEventAttributeType,1,RecordId, = ,Id,FKtxT04w3NjyjbCBuWoR9pP6M5wsL
dbo.SysSiteEventAttributeTypeLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKdnwxHywapytk79R4WevClfIsb80L
dbo.SysSiteEventTypeFolderLcz,>-,dbo.SiteEventTypeFolder,1,RecordId, = ,Id,FKrbCqZs6POxBw6IQ9VUXjgDUxxnUL
dbo.SysSiteEventTypeFolderLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKDuLRFawZ3m9aDMLEKNkbYXxzbGEL
dbo.SysSiteEventTypeLcz,>-,dbo.SiteEventType,1,RecordId, = ,Id,FKAMT2lXYK11PHjljuWZHckvOgnQL
dbo.SysSiteEventTypeLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKrF0NM7YX1TSARzjPZ4t7ppeL5bAL
dbo.SysSiteEventTypeTagRight,>-,dbo.SiteEventTypeTag,1,RecordId, = ,Id,FKWvctAiCVCfKXQkyYeEIzLhknqQ
dbo.SysSiteEventTypeTagRight,>-,dbo.SysAdminUnit,1,SysAdminUnitId, = ,Id,FKrhWHiVBsjxX4B57kMVsU1LrIsKQ
dbo.SysSiteEventTypeTagRight,>-,dbo.SysEntitySchemaRecRightSource,1,SourceId, = ,Id,FKr03pDcD56QkyJZuTte1jUsRo
dbo.SysSocialAccountLcz,>-,dbo.SocialAccount,1,RecordId, = ,Id,FKBm5i34LpMRWya6C58Jtn3ZZN19sL
dbo.SysSocialAccountLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKMX1TWCV3hoxpHZyi4RsabLLNwukL
dbo.SysSocialChannelFolderLcz,>-,dbo.SocialChannelFolder,1,RecordId, = ,Id,FKtkohSMR2lGrN0TmQRL0QbswtIJkL
dbo.SysSocialChannelFolderLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKCkzQN2xZV2eyP6krgpRVmVkkGEL
dbo.SysSocialChannelFolderRight,>-,dbo.SocialChannelFolder,1,RecordId, = ,Id,FKGBYBmrh2Aps0REa9DlshQ9JuIo
dbo.SysSocialChannelFolderRight,>-,dbo.SysAdminUnit,1,SysAdminUnitId, = ,Id,FKMqGjW7Znu9Yuvoy6pUMa5p8GC8
dbo.SysSocialChannelFolderRight,>-,dbo.SysEntitySchemaRecRightSource,1,SourceId, = ,Id,FKtRVulVQThmp4I5BAmaOlh3xK3o
dbo.SysSocialChannelLcz,>-,dbo.SocialChannel,1,RecordId, = ,Id,FKIRu93mqLN0inRigszwEmrzpLtDEL
dbo.SysSocialChannelLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKgzWoOVGdHqDrKwTNVPBA8J08WEL
dbo.SysSocialChannelRight,>-,dbo.SocialChannel,1,RecordId, = ,Id,FKzZUhd4eV6BNZM62Ya0h1HtyMbg
dbo.SysSocialChannelRight,>-,dbo.SysAdminUnit,1,SysAdminUnitId, = ,Id,FKxAw8tPDkH0g1EiOpnMW9XW3vQE
dbo.SysSocialChannelRight,>-,dbo.SysEntitySchemaRecRightSource,1,SourceId, = ,Id,FKwkVTwexVvATOnHXcZjwwaqpKI
dbo.SysSocialChannelTagRight,>-,dbo.SocialChannelTag,1,RecordId, = ,Id,FKmUfykW1otA1bhPT3tZiURS1ki8
dbo.SysSocialChannelTagRight,>-,dbo.SysAdminUnit,1,SysAdminUnitId, = ,Id,FKCik43jOTne8vpDNMlns09618g
dbo.SysSocialChannelTagRight,>-,dbo.SysEntitySchemaRecRightSource,1,SourceId, = ,Id,FKP1NisGbUkFzl69ITy9QpIUSy3Q
dbo.SysSocialSubscriptionRight,>-,dbo.SocialSubscription,1,RecordId, = ,Id,FK3Gt0KAOp0dSlso0av8zfAAYrp8
dbo.SysSocialSubscriptionRight,>-,dbo.SysAdminUnit,1,SysAdminUnitId, = ,Id,FKfrckHPRlRvXABWOiIBQ6PfbQuPU
dbo.SysSocialSubscriptionRight,>-,dbo.SysEntitySchemaRecRightSource,1,SourceId, = ,Id,FKahUJqRjXVFz8AOwwSI83VwiU2aY
dbo.SysSourceOrderLcz,>-,dbo.SourceOrder,1,RecordId, = ,Id,FKNEC3cigvpel7l4cH8xiPEeCTEIL
dbo.SysSourceOrderLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FK6dxISYpq3vINhnNDRK5lW4hVEAL
dbo.SysSpecificationLcz,>-,dbo.Specification,1,RecordId, = ,Id,FKt6Ob0or9TWBQYjbmYAQLC8ILh9cL
dbo.SysSpecificationLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKmEqLT5NUHPOPF5YxaNKBKIFn0cYL
dbo.SysSpecificationListItemLcz,>-,dbo.SpecificationListItem,1,RecordId, = ,Id,FKrb7R5soB4pRD2ktc37VkYDw9Zb8L
dbo.SysSpecificationListItemLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKss8PgOArvqPISTbAfo0CyKJBljwL
dbo.SysSpecificationTypeLcz,>-,dbo.SpecificationType,1,RecordId, = ,Id,FK8OwVB6kH1AAuyGkD02BTKgHqq0L
dbo.SysSpecificationTypeLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKy2EZSCpBORjfaqZ9QNybJRhRGgIL
dbo.SysSqlScriptDependency,>-,dbo.SysPackageSqlScript,1,SysSqlScriptId, = ,Id,FK9kTdWahXiUJu85B1ZED5wJY0hxs
dbo.SysSqlScriptDependency,>-,dbo.SysPackageSqlScript,1,DependOnSqlScriptId, = ,Id,FKapa3u6GI9S3ChiGqBkWskg6STLI
dbo.SysSSPCustomerSchema,>-,dbo.SysSchema,1,SysSchemaId, = ,Id,FKqpbtmlHgCujK3w8nNubLVPE9Z1s
dbo.SysSSPUser,>-,dbo.Contact,1,ContactId, = ,Id,FK7pqmQDI3H2cK4MXTtPO4yoi9zL0
dbo.SysStartTimerTypeLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKt6dgA9im3rvWiDkBCJe0DhsRyML
dbo.SysStartTimerTypeLcz,>-,dbo.SysStartTimerType,1,RecordId, = ,Id,FKjkxU34CPUEoq5sJcNwYSwSMFToL
dbo.SysStatusOfActivityLcz,>-,dbo.StatusOfActivity,1,RecordId, = ,Id,FKeKmL8mYpF6FROwJfytdlQWnULEL
dbo.SysStatusOfActivityLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FK0bUKp2Tj4TjHLIkxMEH9UgkqQ9AL
dbo.SysStoredReportLcz,>-,dbo.StoredReport,1,RecordId, = ,Id,FKr3Qmxiinp8tt3MEtqaYMFinU0aEL
dbo.SysStoredReportLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FK2KssZhAtzViYKXgphNc61EZsjSEL
dbo.SysStoredReportResourcesLcz,>-,dbo.StoredReportResources,1,RecordId, = ,Id,FKCFZ7vUQFgVIqJTIuq4VYM9EbzQL
dbo.SysStoredReportResourcesLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FK6w6yK1uBpDp7ucxxmh1xxereUL
dbo.SysStoringObjectStateLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKf4vFG9nd9j2OsPzJiZjr8C77V0wL
dbo.SysStoringObjectStateLcz,>-,dbo.SysStoringObjectState,1,RecordId, = ,Id,FKWmpPVJcJVDDLF3sVkgehXyD0jCoL
dbo.SysSubjectResultLcz,>-,dbo.SubjectResult,1,RecordId, = ,Id,FKZt02khXDgTDXAkjc80OZ1353ZsL
dbo.SysSubjectResultLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKMj94LaQjmFEgH7psZxyE4SneqwL
dbo.SysSupplyPaymentDelayLcz,>-,dbo.SupplyPaymentDelay,1,RecordId, = ,Id,FKvoyTp6FPcQVNNYkV369a9X3O0L
dbo.SysSupplyPaymentDelayLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKoa5c8W0gNMBMMMQVeWCXKpM1OaQL
dbo.SysSupplyPaymentStateLcz,>-,dbo.SupplyPaymentState,1,RecordId, = ,Id,FKAfLLHa4RFQG0CB2JX58c7VicuFkL
dbo.SysSupplyPaymentStateLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKzgvidzV7KzN1queBRS4CcVEEboL
dbo.SysSupplyPaymentTemplateLcz,>-,dbo.SupplyPaymentTemplate,1,RecordId, = ,Id,FKJ8DvQRpBvr8KiHzoI1iZC7Q6wL
dbo.SysSupplyPaymentTemplateLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKXohIN0gZ2TFf7RgDLXdvRVwfGLYL
dbo.SysSupplyPaymentTypeLcz,>-,dbo.SupplyPaymentType,1,RecordId, = ,Id,FK25zchsyXAUdybe9XLpnmaPkCZoIL
dbo.SysSupplyPaymentTypeLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKkf6lpPE9BxEJ8axq2oKlVoPy3sL
dbo.SysSupplyPaymTemplItemLcz,>-,dbo.SupplyPaymentTemplateItem,1,RecordId, = ,Id,FKYBw2t5KocS0oYygzt3p50vkBZH8L
dbo.SysSupplyPaymTemplItemLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FK97bhaRfMVeg8FhpbUJyIdbu1gQL
dbo.SysSupportLevelLcz,>-,dbo.SupportLevel,1,RecordId, = ,Id,FKBrMQm0gk83MqmEd2CCUFLpXEL
dbo.SysSupportLevelLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKPKKFLeQbiukwyGjqpazYr5eUI6UL
dbo.SysSyncErrorHandlerLcz,>-,dbo.SyncErrorHandler,1,RecordId, = ,Id,FKaYpkZrJYPX62HiIdu7G1buH9O38L
dbo.SysSyncErrorHandlerLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKidXkBZRIWSZ9a4hIoKnJBdPlEAL
dbo.SysSyncErrorMessageLcz,>-,dbo.SyncErrorMessage,1,RecordId, = ,Id,FKIPwjMYH6deRVzJilo2RKkrwxkgL
dbo.SysSyncErrorMessageLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKi2UbMsIBsT0xD04x9XM6w81MBwL
dbo.SysSyncProcessStateLcz,>-,dbo.SynchronizationProcessState,1,RecordId, = ,Id,FKvQ1ESOWwDFbN0hfX22g0DzrVUXQL
dbo.SysSyncProcessStateLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FK2kcOVzIzjWdXqcnGQRnM6tz8mlcL
dbo.SysSysAdminUnitInRoleLog,>-,dbo.SysEntityChangeType,1,ChangeTypeId, = ,Id,FKvfoAgInzVJT2KR7o3MMo292OOgTC
dbo.SysTagTypeLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKsJtgcFX24oPlKJsWFgHWJxPtVoL
dbo.SysTagTypeLcz,>-,dbo.TagType,1,RecordId, = ,Id,FKMP2ERgsBSbfYx83NrekUAXpwz14L
dbo.SysTAICaseFolderLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKlHEiQxzpLn621wuVa6jMsT2FEL
dbo.SysTAICaseFolderLcz,>-,dbo.TAICaseFolder,1,RecordId, = ,Id,FK2mSW8roZWhByv5IYQDXYajxzbWEL
dbo.SysTAICaseFolderRight,>-,dbo.SysAdminUnit,1,SysAdminUnitId, = ,Id,FKHllLLc2GvAc2ezFbOLmFyeveMo
dbo.SysTAICaseFolderRight,>-,dbo.SysEntitySchemaRecRightSource,1,SourceId, = ,Id,FKiGV4MrKLYiMMZyRck9qG9M5TZ5o
dbo.SysTAICaseFolderRight,>-,dbo.TAICaseFolder,1,RecordId, = ,Id,FKochTE3WGiooR8qX1MvYbJ9exHE
dbo.SysTAICaseInFolderRight,>-,dbo.SysAdminUnit,1,SysAdminUnitId, = ,Id,FKmkHZIjG2xasjH6fJh8DhOF0TiI
dbo.SysTAICaseInFolderRight,>-,dbo.SysEntitySchemaRecRightSource,1,SourceId, = ,Id,FKGMS28DTpxPhjNryArscVQEzLio
dbo.SysTAICaseInFolderRight,>-,dbo.TAICaseInFolder,1,RecordId, = ,Id,FKvPNHUuqOXUPMNBpSvGi8s6GnQqE
dbo.SysTAICaseInTagRight,>-,dbo.SysAdminUnit,1,SysAdminUnitId, = ,Id,FKOZOol73m18VDGaLQN3QViLRS7w
dbo.SysTAICaseInTagRight,>-,dbo.SysEntitySchemaRecRightSource,1,SourceId, = ,Id,FKEF7X1zl7i99jXy4a1C39sk3Ks
dbo.SysTAICaseInTagRight,>-,dbo.TAICaseInTag,1,RecordId, = ,Id,FKadJA95aW7FMzAWiYQ2aLrCrLhY
dbo.SysTAICasePriorityLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKhVIoxTtiGfMrXXSEBgdNc4k8hoL
dbo.SysTAICasePriorityLcz,>-,dbo.TAICasePriority,1,RecordId, = ,Id,FKVAYyf0oRdBsmsKNXnY4QROa9vUcL
dbo.SysTAICasesCategoryLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKZU4bU5XkxonhGMCe78WT3R4x3m0L
dbo.SysTAICasesCategoryLcz,>-,dbo.TAICasesCategory,1,RecordId, = ,Id,FKtEjbYn2ksqlkE8VeUboqe5wezgL
dbo.SysTAICasesRequestLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKOPqVcvEGhSJC6c1jrLFwYFSVv0L
dbo.SysTAICasesRequestLcz,>-,dbo.TAICasesRequest,1,RecordId, = ,Id,FKsLyDwpEVVPpS2UczGENx0AnmdUL
dbo.SysTAICasesStatusResultLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKk8sEg4Q1lmQriDFsFnN3tTXgoL
dbo.SysTAICasesStatusResultLcz,>-,dbo.TAICasesStatusResult,1,RecordId, = ,Id,FK9zy2aAKSPLEKORpzm3S4Ia948Q8L
dbo.SysTAICaseStatusLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKkFsuAvjjdSOc7WSZrz3LUYL
dbo.SysTAICaseStatusLcz,>-,dbo.TAICaseStatus,1,RecordId, = ,Id,FKAJqw22oFiuvdzRQOLt2FI4xOsL
dbo.SysTAICaseTagRight,>-,dbo.SysAdminUnit,1,SysAdminUnitId, = ,Id,FK8f8LnILEBtf1okMOi4CBLmQog
dbo.SysTAICaseTagRight,>-,dbo.SysEntitySchemaRecRightSource,1,SourceId, = ,Id,FKfrAIbDno4h1mpDPpvPvWBMG0bZM
dbo.SysTAICaseTagRight,>-,dbo.TAICaseTag,1,RecordId, = ,Id,FKUw2baFQ1ftkPW4UIllxyT1E7oo
dbo.SysTAIContactMethodLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKHi7aHnBTYOm1l6KFzB5efn6AgcL
dbo.SysTAIContactMethodLcz,>-,dbo.TAIContactMethod,1,RecordId, = ,Id,FKlDbA1N4JVL3lCmwNJtbDSFrYsL
dbo.SysTAIDeliveryMethodLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKbnT84VfZpAV0ETSt9bgdo3bETIL
dbo.SysTAIDeliveryMethodLcz,>-,dbo.TAIDeliveryMethod,1,RecordId, = ,Id,FKtXDzNnlgktxQLrhS9ogXNQoL
dbo.SysTAIReasonForGoingIntoStorageLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKne5NzP39A3jjFjFANlxe6Wfj4dUL
dbo.SysTAIReasonForGoingIntoStorageLcz,>-,dbo.TAIReasonForGoingIntoStorage,1,RecordId, = ,Id,FKZaq3k9mwACFiSoUy09q7e2X4LUwL
dbo.SysTAIReasonForResetLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKweGSItG2wF3XVHYDvTYpPShgL
dbo.SysTAIReasonForResetLcz,>-,dbo.TAIReasonForReset,1,RecordId, = ,Id,FKg7pVXdtSwM6bTHbiG0DSrw6aiYL
dbo.SysTAIReportsTypeLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKew4boMk593XBaAVnBk8kd4ZbC8IL
dbo.SysTAIReportsTypeLcz,>-,dbo.TAIReportsType,1,RecordId, = ,Id,FKHRHHl1zWyQA413YrYyoL9FhcL
dbo.SysTAIServiceAgreementsCalendarLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKc6nim7UeRTB1ya91EsC99yoTUhsL
dbo.SysTAIServiceAgreementsCalendarLcz,>-,dbo.TAIServiceAgreementsCalendar,1,RecordId, = ,Id,FKfgzXEDFtGjdaan1DxCnf6rSBpV0L
dbo.SysTAIServiceAgreementsFolderLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FK8I98u0KPMXlqGwUTrr5bh9YYckL
dbo.SysTAIServiceAgreementsFolderLcz,>-,dbo.TAIServiceAgreementsFolder,1,RecordId, = ,Id,FKXnctaJcsHhPWZdDRyqikV7dkNSQL
dbo.SysTAIServiceAgreementsFolderRight,>-,dbo.SysAdminUnit,1,SysAdminUnitId, = ,Id,FK9f0KkR2zzh5304QLGDU8kOoPyk
dbo.SysTAIServiceAgreementsFolderRight,>-,dbo.SysEntitySchemaRecRightSource,1,SourceId, = ,Id,FKNwlq29NaTJPEuKSNADxtIKJKU
dbo.SysTAIServiceAgreementsFolderRight,>-,dbo.TAIServiceAgreementsFolder,1,RecordId, = ,Id,FKXHTIkbNlRkxzfBCAr4VAvr5r3g
dbo.SysTAIServiceAgreementsInFolderRight,>-,dbo.SysAdminUnit,1,SysAdminUnitId, = ,Id,FK00muw9oOuYtTdDP6O8gKzOK8RRY
dbo.SysTAIServiceAgreementsInFolderRight,>-,dbo.SysEntitySchemaRecRightSource,1,SourceId, = ,Id,FK3CVVV9N1oQeuRUUKOX2yNCQ
dbo.SysTAIServiceAgreementsInFolderRight,>-,dbo.TAIServiceAgreementsInFolder,1,RecordId, = ,Id,FKqCH2ffkInhFVRBJ9lM15JCijtQ
dbo.SysTAIServiceAgreementsInTagRight,>-,dbo.SysAdminUnit,1,SysAdminUnitId, = ,Id,FKL401yGL0tJ28mXelK2sILCqSg4U
dbo.SysTAIServiceAgreementsInTagRight,>-,dbo.SysEntitySchemaRecRightSource,1,SourceId, = ,Id,FKtOuLPR1PtEDbFWE7QvnzwitrMU
dbo.SysTAIServiceAgreementsInTagRight,>-,dbo.TAIServiceAgreementsInTag,1,RecordId, = ,Id,FKBKmP2AyX6O6DVoiGBtztGr5lM
dbo.SysTAIServiceAgreementsStatusLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKy2x21GB0BOPYJlfMeXatXOoKiyEL
dbo.SysTAIServiceAgreementsStatusLcz,>-,dbo.TAIServiceAgreementsStatus,1,RecordId, = ,Id,FK6jHhJrxixonEW42qO032aaxCioL
dbo.SysTAIServiceAgreementsSupportLevelLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKsk0TFhx3aVFTHwKTtAC6xUYFrhIL
dbo.SysTAIServiceAgreementsSupportLevelLcz,>-,dbo.TAIServiceAgreementsSupportLevel,1,RecordId, = ,Id,FKIBjZ7Hu4bsdUNH1N8OTXc5Rsso8L
dbo.SysTAIServiceAgreementsTagRight,>-,dbo.SysAdminUnit,1,SysAdminUnitId, = ,Id,FKWo2sdVwB37FHMh7WScqdWs
dbo.SysTAIServiceAgreementsTagRight,>-,dbo.SysEntitySchemaRecRightSource,1,SourceId, = ,Id,FK7Tg6aODkSBsv4PfOlmXyAsQuwOc
dbo.SysTAIServiceAgreementsTagRight,>-,dbo.TAIServiceAgreementsTag,1,RecordId, = ,Id,FKVoqlBGpv4XnOKOyDKYe1WXfHr0
dbo.SysTAIServiceAgreementsTypeLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKh9CA28Avol0PPbK7Ggea0NbnYVEL
dbo.SysTAIServiceAgreementsTypeLcz,>-,dbo.TAIServiceAgreementsType,1,RecordId, = ,Id,FKNaw8kaIAZeNvSzXov5nEUHfNwL
dbo.SysTAIShippingMethodLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKzRHDyEz8IZYRPAba2xtrgJEcwjQL
dbo.SysTAIShippingMethodLcz,>-,dbo.TAIShippingMethod,1,RecordId, = ,Id,FKrvuzwrAWPi7p8db8eAJCPKouUwL
dbo.SysTAIStatusEmployeeLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKtrASRsxc1DqH6oNP2qRdhy5dZv4L
dbo.SysTAIStatusEmployeeLcz,>-,dbo.TAIStatusEmployee,1,RecordId, = ,Id,FK7vAMSBV7MuNFwr0rtRjxZO91rsL
dbo.SysTAISystemsLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKMxVudpFYO3S7cVn99hngCRYA4QL
dbo.SysTAISystemsLcz,>-,dbo.TAISystems,1,RecordId, = ,Id,FKDPMUt1F9jydzEYpkBcemoVhTDQL
dbo.SysTAITypeOfClaimLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKmMkqjKBXDfsfRbQn4LczoxfjPMML
dbo.SysTAITypeOfClaimLcz,>-,dbo.TAITypeOfClaim,1,RecordId, = ,Id,FKxk57y4dPeKB636m64nYbc2MgL
dbo.SysTaxLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKZG8sPztiop96yTRjd4cMFSQskgL
dbo.SysTaxLcz,>-,dbo.Tax,1,RecordId, = ,Id,FKO1UDTix1sn1rGuiYZEUbWVHMAL
dbo.SysTermDayTypeLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKY5qVPcCVQxi772sER3PNDQqsPPUL
dbo.SysTermDayTypeLcz,>-,dbo.TermDayType,1,RecordId, = ,Id,FKiIpTVEjiJesNrwPhLZzHD0SJGSML
dbo.SysTerritoryLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKMNRNXYKaUntDH3Oqzr9jt8dAcYL
dbo.SysTerritoryLcz,>-,dbo.Territory,1,RecordId, = ,Id,FKWl6vpcXIZqEneynOWNLqh9LTOYL
dbo.SysTimelineTileSettingLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKaphSHKVI7V6PxPj5SCQaWNnADeQL
dbo.SysTimelineTileSettingLcz,>-,dbo.TimelineTileSetting,1,RecordId, = ,Id,FKadNPqhMNbr2dTOLoY6NFdZsIZMQL
dbo.SysTimeUnitLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKlirVtN8gYwrenaAsGHCbqheWo6sL
dbo.SysTimeUnitLcz,>-,dbo.TimeUnit,1,RecordId, = ,Id,FKmnSusVCGJ5sKb1rlW18Ac8fREL
dbo.SysTimeZoneLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FK093q9ydFUlouILDaGtluilHh1UL
dbo.SysTimeZoneLcz,>-,dbo.TimeZone,1,RecordId, = ,Id,FK11S0bFl05XH6ZsEYkGcfdDeNDsL
dbo.SysTrackingDomainLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKIR1ACcizFsXXi8GOuBIvcckJ8L
dbo.SysTrackingDomainLcz,>-,dbo.TrackingDomain,1,RecordId, = ,Id,FKdYz8Qh9z2I53gt6lHvKjOTsMqsL
dbo.SysTradeMarkLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKTG1Id0YnjkfhLtIMqwNlpxPg4jwL
dbo.SysTradeMarkLcz,>-,dbo.TradeMark,1,RecordId, = ,Id,FKs0GwK46LHHphCIr2uZxSk3B2rwL
dbo.SysTranslationFolder,>-,dbo.FolderType,1,FolderTypeId, = ,Id,FK3qXU12Nnavs7B8zWXGItgO8hk
dbo.SysTranslationFolder,>-,dbo.SysTranslationFolder,1,ParentId, = ,Id,FKu1Al3amU4xNVCyVNdZ82xgiqruY
dbo.SysTranslationFolderLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKF6Wqpp9Vw73bd2hkTmxIoQNMAYL
dbo.SysTranslationFolderLcz,>-,dbo.SysTranslationFolder,1,RecordId, = ,Id,FKhpVgB7L6yz1qSc0WUXvcHlUZqTcL
dbo.SysTranslationFolderRight,>-,dbo.SysAdminUnit,1,SysAdminUnitId, = ,Id,FKmeP3SchbdldmW7UPlYCdyVnHrI
dbo.SysTranslationFolderRight,>-,dbo.SysEntitySchemaRecRightSource,1,SourceId, = ,Id,FK1vRdL6pitsdz3iV8oeYFqTta4
dbo.SysTranslationFolderRight,>-,dbo.SysTranslationFolder,1,RecordId, = ,Id,FKDQS7g4ImZ1zmkTK53n6wN6sTLDo
dbo.SysTranslationInFolder,>-,dbo.SysTranslation,1,SysTranslationId, = ,Id,FKAlXPh8DuLIeR2r9EAlHoPKFW3Wk
dbo.SysTranslationInFolder,>-,dbo.SysTranslationFolder,1,FolderId, = ,Id,FK2eedyRsyt67SvwT4ZBZ6GEF5hY
dbo.SysTranslationInTag,>-,dbo.SysTranslation,1,EntityId, = ,Id,FKBsdvHJMOxxC5TKA4YaQkFepJ7I
dbo.SysTranslationInTag,>-,dbo.SysTranslationTag,1,TagId, = ,Id,FKRI7wzTWGujSDi8m40iqzV3H9o
dbo.SysTranslationTag,>-,dbo.TagType,1,TypeId, = ,Id,FKcPYnPkjbIVDDCxQrGZyKNOaF7g
dbo.SysTranslationTagRight,>-,dbo.SysAdminUnit,1,SysAdminUnitId, = ,Id,FKQpC1nnAZlSh2h0n8B8HwtCpuqxw
dbo.SysTranslationTagRight,>-,dbo.SysEntitySchemaRecRightSource,1,SourceId, = ,Id,FKzPyilcF8Uu7ygpPydMbVLQydrY
dbo.SysTranslationTagRight,>-,dbo.SysTranslationTag,1,RecordId, = ,Id,FKJvyorRvK0mKIY353xuKvrS8VzMY
dbo.SysUIElementVisibilityLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKlvw110ceY7p9YY17dtZO4mwGRlsL
dbo.SysUIElementVisibilityLcz,>-,dbo.SysUIElementVisibility,1,RecordId, = ,Id,FK1SdH7tH6pbQirtIyETwtGJdScL
dbo.SysUnitForCalculationLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKaKYFZaotnW6bpIDT0tomYL8e0L
dbo.SysUnitForCalculationLcz,>-,dbo.UnitForCalculation,1,RecordId, = ,Id,FK87WjyaughEqFg1XJFqjhBenEDkL
dbo.SysUnitLcz,>-,dbo.SysCulture,1,SysCultureId, = ,Id,FKTZDjKrUVTCuFES6HanzuovPbpyYL
dbo.SysUnitLcz,>-,dbo.Unit,1,RecordId, = ,Id,FKmbQ7SCQiWbtff6sRPJhbk83EDsL
dbo.SysUserInRole,>-,dbo.SysAdminUnit,1,SysUserId, = ,Id,FK5G1r5nEpwNEcK3IpTYvlwFXL7ro
dbo.SysUserInRole,>-,dbo.SysAdminUnit,1,SysRoleId, = ,Id,FKAyeKI5pudtRa1PmPD9J0rYt7xDE
dbo.SysUserSession,>-,dbo.ExternalAccess,1,ExternalAccessId, = ,Id,FKdxH0APP5GALZic6dP7KPfSvwnrI
dbo.SysUserSession,>-,dbo.SysAdminUnit,1,SysUserId, = ,Id,FK2MWWTF7Wjxjo8193ghOCkFc86M
